0,1.654215,43.44388348313757,1.2248949557512454,1.9437476137756555,
0,1.654215,43.44388348313757,1.2248949557512454,1.9437476137756555,
0,8.537455,29.189154167855406,4.819286040846867,9.404278293916018,
100,1.7956401,42.731336160536145,1.2940692954674058,2.014204430160936,
200,1.7780949,42.81662340174382,1.2751080255955232,2.054990691347421,
300,1.8925159,42.274931559340665,1.4282749239820913,2.182778194636723,
400,1.7294886,43.057368171023285,1.2726773426027422,1.9878749046834305,
500,1.6845608,43.28598829960593,1.240223261265258,1.9652200209794968,
600,1.7675886,42.86809852822533,1.2935750359534954,2.0450098639790433,
700,1.8270439,42.5807425384385,1.3319419609974434,2.0108593450148264,
800,1.6864673,43.276163693772965,1.2390846669006446,1.973885396602375,
900,1.6963751,43.225284587810926,1.2483428213731118,1.9543440119429984,
